"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2016 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
230406,TACNA,TARATA,SUSAPAYA,"100,0","100,0",457,519
230408,TACNA,TARATA,TICACO,"100,0","100,0",515,440
240101,TUMBES,TUMBES,TUMBES,"100,0","94,4",468,442
240102,TUMBES,TUMBES,CORRALES,"100,0","98,1",458,433
240103,TUMBES,TUMBES,LA CRUZ,"100,0","96,7",465,452
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,"100,0","97,6",456,446
240105,TUMBES,TUMBES,SAN JACINTO,"90,0","85,6",463,458
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,"100,0","100,0",444,441
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,"100,0","95,5",447,421
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,"100,0","100,0",450,429
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,"100,0","94,9",441,423
240301,TUMBES,ZARUMILLA,ZARUMILLA,"100,0","96,1",465,453
240302,TUMBES,ZARUMILLA,AGUAS VERDES,"100,0","94,6",459,435
240303,TUMBES,ZARUMILLA,MATAPALO,"100,0","92,0",443,415
240304,TUMBES,ZARUMILLA,PAPAYAL,"100,0","98,4",430,421
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,"100,0","95,2",454,420
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,"100,0","90,8",427,387
250103,UCAYALI,CORONEL PORTILLO,IPARIA,"100,0","89,3",355,329
250104,UCAYALI,CORONEL PORTILLO,MASISEA,"100,0","78,6",-,-
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,"100,0","93,7",419,381
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,"100,0","92,7",377,359
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,"100,0","91,7",429,394
250201,UCAYALI,ATALAYA,RAYMONDI,"100,0","92,3",404,376
250202,UCAYALI,ATALAYA,SEPAHUA,"100,0","91,3",390,365
250203,UCAYALI,ATALAYA,TAHUANIA,"100,0","85,1",377,344
250204,UCAYALI,ATALAYA,YURUA,"100,0","69,6",-,-
250301,UCAYALI,PADRE ABAD,PADRE ABAD,"100,0","93,9",439,415
250302,UCAYALI,PADRE ABAD,IRAZOLA,"100,0","87,6",432,408
250303,UCAYALI,PADRE ABAD,CURIMANA,"90,9","85,4",429,390
250304,UCAYALI,PADRE ABAD,NESHUYA,"100,0","94,3",434,411
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,"100,0","92,4",419,408
250401,UCAYALI,PURÚS,PURUS,"100,0","96,6",378,329
,,,,,,,
Fuente: Minedu - UMC. Evaluación Censal de Estudiantes (ECE) 2016. Cuarto Grado de primaria.,,,,,,,
