Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio;CUARTIL
210307;PUNO;CARABAYA;ITUATA;98.6;455.0;466.0;12.7;33.4;31.7;22.1;15.6;14.1;49.7;20.6;Q2
210308;PUNO;CARABAYA;OLLACHEA;100.0;423.0;440.0;22.1;37.2;33.8;7.0;12.8;25.5;48.9;12.8;Q3
210309;PUNO;CARABAYA;SAN GABAN;100.0;475.0;496.0;7.4;22.2;44.4;26.0;7.4;11.1;38.2;43.3;Q1
210310;PUNO;CARABAYA;USICAYOS;100.0;443.0;445.0;8.4;48.2;31.3;12.0;3.6;38.6;47.0;10.8;Q3
210401;PUNO;CHUCUITO;JULI;100.0;461.0;469.0;11.7;31.4;34.4;22.5;9.8;19.9;45.2;25.1;Q2
210402;PUNO;CHUCUITO;DESAGUADERO;98.8;444.0;450.0;13.8;38.1;30.0;18.1;15.0;24.9;39.7;20.4;Q2
210404;PUNO;CHUCUITO;KELLUYO;100.0;393.0;375.0;28.6;57.1;14.3;0.0;42.9;28.6;28.6;0.0;Q4
210405;PUNO;CHUCUITO;PISACOMA;100.0;415.0;420.0;50.0;16.7;16.7;16.7;33.3;16.7;50.0;0.0;Q3
210406;PUNO;CHUCUITO;POMATA;99.0;405.0;409.0;28.8;40.6;21.9;8.7;28.1;29.4;35.3;7.2;Q4
210407;PUNO;CHUCUITO;ZEPITA;99.6;440.0;466.0;11.1;42.2;35.6;11.1;10.8;18.7;46.9;23.6;Q2
210501;PUNO;EL COLLAO;ILAVE;99.2;463.0;482.0;8.9;33.8;34.0;23.4;5.6;19.5;44.9;30.1;Q1
210503;PUNO;EL COLLAO;PILCUYO;97.7;446.0;456.0;13.9;36.2;35.9;14.0;2.7;38.5;42.5;16.3;Q2
210504;PUNO;EL COLLAO;SANTA ROSA;100.0;437.0;441.0;10.3;45.8;31.3;12.5;16.5;16.6;54.3;12.5;Q3
210505;PUNO;EL COLLAO;CONDURIRI;100.0;420.0;451.0;6.3;68.8;25.0;0.0;0.0;37.5;56.3;6.3;Q2
210601;PUNO;HUANCANÉ;HUANCANE;99.5;461.0;478.0;13.6;29.8;31.9;24.7;8.0;23.4;35.9;32.8;Q2
210603;PUNO;HUANCANÉ;HUATASANI;100.0;482.0;501.0;5.0;20.0;50.0;25.0;5.0;15.0;40.0;40.0;Q1
210604;PUNO;HUANCANÉ;INCHUPALLA;100.0;452.0;465.0;15.0;35.0;20.0;30.0;10.0;40.0;20.0;30.0;Q2
210605;PUNO;HUANCANÉ;PUSI;100.0;404.0;393.0;26.8;41.1;22.6;9.4;32.6;35.1;26.6;5.7;Q4
210606;PUNO;HUANCANÉ;ROSASPATA;94.7;397.0;410.0;34.2;36.6;26.3;2.9;21.5;29.5;43.5;5.5;Q4
210607;PUNO;HUANCANÉ;TARACO;99.4;447.0;452.0;12.2;37.5;32.5;17.9;9.3;23.6;51.0;16.2;Q2
210608;PUNO;HUANCANÉ;VILQUE CHICO;100.0;419.0;440.0;22.1;47.2;19.5;11.2;11.0;41.5;30.6;16.8;Q3
210701;PUNO;LAMPA;LAMPA;99.0;456.0;454.0;8.0;38.0;39.9;14.0;6.0;30.0;47.8;16.2;Q2
210702;PUNO;LAMPA;CABANILLA;100.0;434.0;431.0;14.2;42.9;28.5;14.3;21.4;24.9;39.3;14.4;Q3
210703;PUNO;LAMPA;CALAPUJA;100.0;413.0;380.0;40.0;30.0;0.0;30.0;30.0;40.0;30.0;0.0;Q4
210704;PUNO;LAMPA;NICASIO;100.0;478.0;466.0;7.7;23.0;46.2;23.1;3.8;23.0;53.8;19.3;Q2
210705;PUNO;LAMPA;OCUVIRI;100.0;414.0;405.0;32.3;35.5;19.4;12.9;32.3;35.5;22.6;9.7;Q4
210706;PUNO;LAMPA;PALCA;100.0;431.0;441.0;9.1;54.5;27.3;9.1;9.1;36.4;36.4;18.2;Q3
210708;PUNO;LAMPA;PUCARA;98.2;480.0;483.0;10.8;23.0;34.1;32.1;10.8;14.1;44.7;30.5;Q1
210709;PUNO;LAMPA;SANTA LUCIA;100.0;446.0;442.0;11.2;41.4;31.9;15.5;15.5;30.2;38.8;15.5;Q3
210710;PUNO;LAMPA;VILAVILA;90.9;382.0;400.0;49.1;30.9;20.0;0.0;29.1;40.0;30.9;0.0;Q4
210801;PUNO;MELGAR;AYAVIRI;97.8;480.0;488.0;9.0;23.8;34.9;32.3;7.9;18.3;38.8;35.0;Q1
210802;PUNO;MELGAR;ANTAUTA;98.7;449.0;454.0;10.8;42.0;25.7;21.4;13.6;24.4;42.0;20.0;Q2
210803;PUNO;MELGAR;CUPI;100.0;405.0;382.0;23.8;42.9;28.6;4.8;42.9;38.1;14.3;4.8;Q4
210804;PUNO;MELGAR;LLALLI;98.2;445.0;479.0;5.6;40.7;46.1;7.5;0.0;20.5;55.6;23.9;Q2
210805;PUNO;MELGAR;MACARI;98.9;429.0;423.0;22.3;37.7;23.4;16.6;19.7;33.6;34.5;12.1;Q3
210806;PUNO;MELGAR;NUÑOA;99.2;433.0;441.0;18.5;39.1;25.6;16.8;18.9;28.5;35.7;17.0;Q3
210807;PUNO;MELGAR;ORURILLO;97.5;396.0;410.0;35.9;36.4;23.7;4.0;22.2;33.6;36.1;8.1;Q4
210808;PUNO;MELGAR;SANTA ROSA;98.2;420.0;423.0;21.6;44.3;23.5;10.6;12.2;46.1;31.3;10.4;Q3
210809;PUNO;MELGAR;UMACHIRI;98.1;428.0;417.0;20.0;38.2;30.4;11.3;17.7;49.8;21.2;11.3;Q3
210901;PUNO;MOHO;MOHO;97.4;439.0;465.0;17.9;29.8;41.6;10.7;15.5;18.8;37.3;28.3;Q2
210902;PUNO;MOHO;CONIMA;100.0;469.0;490.0;5.0;40.0;25.0;30.0;5.0;20.0;45.0;30.0;Q1
210903;PUNO;MOHO;HUAYRAPATA;100.0;377.0;380.0;43.5;39.1;17.4;0.0;31.9;52.9;15.2;0.0;Q4
210904;PUNO;MOHO;TILALI;87.5;396.0;405.0;28.6;42.9;28.6;0.0;42.9;14.3;42.9;0.0;Q4
211001;PUNO;SAN ANTONIO DE PUTINA;PUTINA;99.1;448.0;455.0;12.3;33.7;38.8;15.2;10.0;24.2;49.7;16.1;Q2
211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;99.5;456.0;464.0;7.9;37.0;36.4;18.7;8.4;25.1;45.8;20.7;Q2
211003;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;100.0;566.0;529.0;0.0;0.0;21.4;78.6;0.0;0.0;42.9;57.1;Q1
211004;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;97.6;419.0;441.0;13.9;50.8;28.3;7.0;15.6;20.6;47.4;16.5;Q3
211005;PUNO;SAN ANTONIO DE PUTINA;SINA;100.0;412.0;431.0;9.5;66.7;19.0;4.8;9.5;42.9;42.9;4.8;Q3
211101;PUNO;SAN ROMÁN;JULIACA;98.1;489.0;492.0;6.4;25.7;36.9;30.9;4.9;18.6;44.3;32.2;Q1
211102;PUNO;SAN ROMÁN;CABANA;100.0;545.0;502.0;0.0;5.6;22.2;72.2;0.0;11.1;61.1;27.8;Q1
211103;PUNO;SAN ROMÁN;CABANILLAS;100.0;470.0;468.0;11.0;26.8;34.1;28.0;9.8;29.3;34.1;26.8;Q2
211104;PUNO;SAN ROMÁN;CARACOTO;100.0;465.0;440.0;11.4;31.8;31.8;25.0;11.4;34.1;36.4;18.2;Q3
211201;PUNO;SANDIA;SANDIA;99.1;437.0;446.0;11.8;44.5;31.7;12.1;10.8;25.4;49.8;14.0;Q3
211202;PUNO;SANDIA;CUYOCUYO;100.0;458.0;497.0;8.0;29.3;50.7;12.0;5.3;10.8;48.7;35.2;Q1
211203;PUNO;SANDIA;LIMBANI;100.0;477.0;467.0;17.7;26.5;14.7;41.1;8.9;20.6;44.1;26.4;Q2
211204;PUNO;SANDIA;PATAMBUCO;100.0;483.0;469.0;4.3;16.0;55.1;24.7;10.1;17.4;47.8;24.7;Q2
211205;PUNO;SANDIA;PHARA;100.0;495.0;501.0;1.1;31.1;28.7;39.0;2.3;17.3;43.7;36.7;Q1
211206;PUNO;SANDIA;QUIACA;96.2;393.0;396.0;29.1;59.3;7.7;3.8;23.6;53.3;19.2;3.8;Q4
211209;PUNO;SANDIA;ALTO INAMBARI;97.4;468.0;490.0;9.0;28.2;31.3;31.5;12.8;10.3;31.2;45.8;Q1
211210;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;98.6;405.0;424.0;25.0;47.1;23.7;4.2;11.1;43.1;41.6;4.2;Q3
211301;PUNO;YUNGUYO;YUNGUYO;99.0;461.0;476.0;12.0;33.8;29.9;24.3;10.9;21.3;39.1;28.7;Q2
211303;PUNO;YUNGUYO;COPANI;100.0;438.0;441.0;13.8;41.6;25.1;19.6;19.3;26.3;38.9;15.4;Q3
211304;PUNO;YUNGUYO;CUTURAPI;83.3;448.0;402.0;0.0;60.0;40.0;0.0;0.0;80.0;20.0;0.0;Q4
211305;PUNO;YUNGUYO;OLLARAYA;100.0;408.0;441.0;20.0;52.7;18.2;9.1;9.1;30.9;50.9;9.1;Q3
220101;SAN MARTÍN;MOYOBAMBA;MOYOBAMBA;97.1;479.0;459.0;7.8;26.2;35.9;30.1;11.8;25.0;40.7;22.5;Q2
220102;SAN MARTÍN;MOYOBAMBA;CALZADA;97.0;479.0;456.0;5.3;26.9;44.2;23.7;6.3;28.5;46.6;18.6;Q2
220103;SAN MARTÍN;MOYOBAMBA;HABANA;89.4;453.0;418.0;7.0;42.3;33.8;16.9;16.3;35.7;40.8;7.2;Q3
220104;SAN MARTÍN;MOYOBAMBA;JEPELACIO;97.4;462.0;459.0;8.7;34.0;35.5;21.8;10.0;24.5;46.0;19.4;Q2
220105;SAN MARTÍN;MOYOBAMBA;SORITOR;96.0;471.0;451.0;8.3;30.5;34.9;26.4;8.6;29.0;45.2;17.1;Q2
220106;SAN MARTÍN;MOYOBAMBA;YANTALO;96.2;423.0;406.0;19.8;40.2;29.9;10.1;21.9;41.6;32.5;4.0;Q4
220201;SAN MARTÍN;BELLAVISTA;BELLAVISTA;98.1;468.0;455.0;6.6;32.6;37.9;22.9;8.5;25.0;53.9;12.6;Q2
220202;SAN MARTÍN;BELLAVISTA;ALTO BIAVO;91.4;406.0;392.0;28.8;41.6;20.0;9.6;33.1;37.2;22.7;7.0;Q4
220203;SAN MARTÍN;BELLAVISTA;BAJO BIAVO;96.2;412.0;395.0;27.9;39.1;23.7;9.4;36.1;29.8;25.5;8.6;Q4
220204;SAN MARTÍN;BELLAVISTA;HUALLAGA;97.6;432.0;397.0;8.6;47.0;37.3;7.2;22.9;44.6;30.0;2.4;Q4
220205;SAN MARTÍN;BELLAVISTA;SAN PABLO;96.1;423.0;407.0;16.8;42.0;35.2;5.9;26.8;29.7;38.0;5.5;Q4
220206;SAN MARTÍN;BELLAVISTA;SAN RAFAEL;97.9;467.0;449.0;7.7;29.0;44.1;19.3;14.7;24.6;42.8;17.9;Q2
220301;SAN MARTÍN;EL DORADO;SAN JOSE DE SISA;98.1;395.0;374.0;30.5;45.9;18.0;5.6;43.0;34.8;17.6;4.5;Q4
220302;SAN MARTÍN;EL DORADO;AGUA BLANCA;97.7;421.0;439.0;23.9;43.2;18.2;14.8;20.5;22.7;38.6;18.2;Q3
220303;SAN MARTÍN;EL DORADO;SAN MARTIN;97.8;371.0;357.0;51.8;30.6;13.8;3.8;52.5;31.3;12.8;3.4;Q4
220304;SAN MARTÍN;EL DORADO;SANTA ROSA;97.9;407.0;382.0;31.4;40.8;18.5;9.3;42.2;31.2;16.1;10.5;Q4
220305;SAN MARTÍN;EL DORADO;SHATOJA;97.8;413.0;379.0;25.0;44.6;21.7;8.7;37.5;35.3;27.2;0.0;Q4
220401;SAN MARTÍN;HUALLAGA;SAPOSOA;96.5;472.0;468.0;9.4;28.5;31.1;30.9;10.9;25.1;35.9;28.0;Q2
220402;SAN MARTÍN;HUALLAGA;ALTO SAPOSOA;95.8;413.0;409.0;20.1;46.5;31.2;2.2;16.8;43.2;34.4;5.6;Q4
220403;SAN MARTÍN;HUALLAGA;EL ESLABON;96.4;449.0;397.0;14.5;29.8;37.0;18.6;28.1;32.9;37.0;2.0;Q4
220404;SAN MARTÍN;HUALLAGA;PISCOYACU;97.9;432.0;411.0;20.7;33.5;29.7;16.2;21.4;36.6;36.4;5.6;Q4
220405;SAN MARTÍN;HUALLAGA;SACANCHE;100.0;433.0;406.0;19.0;32.8;37.9;10.3;27.6;41.4;24.1;6.9;Q4
220501;SAN MARTÍN;LAMAS;LAMAS;98.5;447.0;437.0;14.0;36.6;28.4;21.1;19.4;28.7;35.1;16.7;Q3
220502;SAN MARTÍN;LAMAS;ALONSO DE ALVARADO;97.5;452.0;436.0;12.3;37.4;31.8;18.6;15.3;29.9;43.0;11.8;Q3
220503;SAN MARTÍN;LAMAS;BARRANQUITA;97.6;426.0;413.0;11.5;53.4;29.2;6.0;19.0;37.6;37.3;6.0;Q3
220504;SAN MARTÍN;LAMAS;CAYNARACHI;94.3;427.0;417.0;22.4;34.8;28.4;14.3;28.0;27.6;29.2;15.2;Q3
220505;SAN MARTÍN;LAMAS;CUÑUMBUQUI;100.0;386.0;354.0;34.9;39.5;23.3;2.3;55.8;32.6;11.6;0.0;Q4
220506;SAN MARTÍN;LAMAS;PINTO RECODO;97.5;425.0;423.0;24.7;36.9;26.9;11.5;21.5;34.3;32.4;11.9;Q3
220507;SAN MARTÍN;LAMAS;RUMISAPA;96.5;411.0;372.0;23.6;45.7;21.8;8.9;34.7;49.0;12.8;3.5;Q4
220508;SAN MARTÍN;LAMAS;SAN ROQUE DE CUMBAZA;100.0;358.0;335.0;51.7;41.4;6.9;0.0;51.7;37.9;10.3;0.0;Q4
220509;SAN MARTÍN;LAMAS;SHANAO;100.0;404.0;397.0;40.0;26.7;23.3;10.0;33.3;30.0;33.3;3.3;Q4
220510;SAN MARTÍN;LAMAS;TABALOSOS;98.7;448.0;430.0;14.4;34.9;30.2;20.6;23.5;29.1;28.7;18.7;Q3
220511;SAN MARTÍN;LAMAS;ZAPATERO;96.6;408.0;404.0;23.8;46.2;23.2;6.8;26.5;41.0;24.2;8.3;Q4
220601;SAN MARTÍN;MARISCAL CÁCERES;JUANJUI;97.2;476.0;467.0;8.2;27.1;37.4;27.3;11.6;23.9;37.7;26.8;Q2
220602;SAN MARTÍN;MARISCAL CÁCERES;CAMPANILLA;96.7;416.0;399.0;22.2;45.5;23.0;9.4;30.7;37.0;24.8;7.5;Q4
220603;SAN MARTÍN;MARISCAL CÁCERES;HUICUNGO;93.6;432.0;417.0;16.2;42.7;27.7;13.4;26.9;33.1;25.1;14.9;Q3
220604;SAN MARTÍN;MARISCAL CÁCERES;PACHIZA;95.5;402.0;390.0;34.6;34.7;22.8;7.8;40.9;31.6;14.3;13.2;Q4
220605;SAN MARTÍN;MARISCAL CÁCERES;PAJARILLO;98.6;428.0;411.0;16.8;44.5;29.3;9.4;24.9;33.5;33.5;8.0;Q4
220701;SAN MARTÍN;PICOTA;PICOTA;98.3;453.0;425.0;10.1;37.3;34.1;18.5;13.5;36.9;42.3;7.3;Q3
220702;SAN MARTÍN;PICOTA;BUENOS AIRES;96.7;389.0;358.0;35.0;41.2;18.5;5.2;48.8;32.7;18.5;0.0;Q4
220703;SAN MARTÍN;PICOTA;CASPISAPA;100.0;429.0;378.0;11.6;48.8;27.9;11.6;44.2;37.2;14.0;4.7;Q4
220704;SAN MARTÍN;PICOTA;PILLUANA;100.0;454.0;413.0;11.1;22.2;55.6;11.1;11.1;44.4;44.4;0.0;Q3
220705;SAN MARTÍN;PICOTA;PUCACACA;100.0;442.0;390.0;8.9;48.9;33.3;8.9;24.4;46.7;28.9;0.0;Q4
220706;SAN MARTÍN;PICOTA;SAN CRISTOBAL;100.0;424.0;395.0;22.2;40.7;33.3;3.7;29.6;44.4;18.5;7.4;Q4
220707;SAN MARTÍN;PICOTA;SAN HILARION;98.8;440.0;426.0;7.0;44.7;36.5;11.8;16.4;23.5;57.7;2.4;Q3
220708;SAN MARTÍN;PICOTA;SHAMBOYACU;98.3;404.0;398.0;30.8;40.7;22.6;5.8;34.0;30.7;28.2;7.1;Q4
220709;SAN MARTÍN;PICOTA;TINGO DE PONASA;94.1;424.0;400.0;22.0;38.7;29.1;10.2;36.5;29.3;21.7;12.4;Q4
220710;SAN MARTÍN;PICOTA;TRES UNIDOS;97.6;414.0;409.0;19.0;53.2;23.0;4.8;29.8;26.4;38.9;4.9;Q4
220801;SAN MARTÍN;RIOJA;RIOJA;96.8;489.0;469.0;4.5;26.4;35.1;34.1;5.2;27.6;42.8;24.4;Q2
220802;SAN MARTÍN;RIOJA;AWAJUN;94.4;445.0;416.0;13.2;34.4;36.4;16.0;26.3;31.0;31.6;11.1;Q3
220803;SAN MARTÍN;RIOJA;ELIAS SOPLIN VARGAS;98.0;471.0;474.0;6.8;34.7;34.2;24.4;7.6;24.9;45.2;22.3;Q2
220804;SAN MARTÍN;RIOJA;NUEVA CAJAMARCA;97.7;484.0;481.0;5.5;23.4;40.7;30.4;6.4;21.6;42.4;29.6;Q2
220805;SAN MARTÍN;RIOJA;PARDO MIGUEL;95.0;468.0;463.0;8.9;32.1;35.3;23.7;8.0;29.6;39.1;23.4;Q2
220806;SAN MARTÍN;RIOJA;POSIC;97.6;440.0;434.0;7.5;47.5;37.5;7.5;7.5;32.5;55.0;5.0;Q3
220807;SAN MARTÍN;RIOJA;SAN FERNANDO;94.4;446.0;450.0;10.9;36.5;37.3;15.2;11.0;21.8;52.6;14.7;Q2
220808;SAN MARTÍN;RIOJA;YORONGOS;95.7;494.0;487.0;9.1;11.4;43.2;36.4;0.0;20.5;54.5;25.0;Q1
220809;SAN MARTÍN;RIOJA;YURACYACU;95.2;495.0;496.0;7.1;17.9;44.6;30.4;7.1;17.9;41.1;33.9;Q1
220901;SAN MARTÍN;SAN MARTÍN;TARAPOTO;97.7;493.0;454.0;5.3;23.5;37.3;33.9;10.7;26.4;45.7;17.2;Q2
220902;SAN MARTÍN;SAN MARTÍN;ALBERTO LEVEAU;100.0;422.0;381.0;26.7;33.3;26.7;13.3;40.0;40.0;13.3;6.7;Q4
220903;SAN MARTÍN;SAN MARTÍN;CACATACHI;97.5;431.0;403.0;13.9;46.8;26.6;12.6;20.3;49.3;27.9;2.5;Q4
220904;SAN MARTÍN;SAN MARTÍN;CHAZUTA;96.7;381.0;367.0;43.1;34.7;19.3;3.0;52.3;22.4;22.6;2.7;Q4
220905;SAN MARTÍN;SAN MARTÍN;CHIPURANA;97.6;408.0;396.0;23.8;48.5;25.3;2.4;28.6;35.9;35.5;0.0;Q4
220906;SAN MARTÍN;SAN MARTÍN;EL PORVENIR;94.3;403.0;375.0;30.3;39.3;25.6;4.7;53.3;20.0;18.0;8.7;Q4
220907;SAN MARTÍN;SAN MARTÍN;HUIMBAYOC;94.3;362.0;333.0;54.0;32.7;10.0;3.3;68.6;22.0;7.4;1.9;Q4
220908;SAN MARTÍN;SAN MARTÍN;JUAN GUERRA;100.0;449.0;439.0;5.9;43.1;37.3;13.7;7.8;33.3;47.1;11.8;Q3
220909;SAN MARTÍN;SAN MARTÍN;LA BANDA DE SHILCAYO;96.9;477.0;443.0;8.1;31.2;31.9;28.8;15.5;30.9;35.0;18.6;Q3
220910;SAN MARTÍN;SAN MARTÍN;MORALES;95.9;454.0;417.0;8.7;39.4;33.0;18.8;22.1;32.5;38.9;6.5;Q3
220911;SAN MARTÍN;SAN MARTÍN;PAPAPLAYA;97.0;386.0;347.0;40.0;41.7;10.7;7.6;55.7;30.6;13.8;0.0;Q4
220912;SAN MARTÍN;SAN MARTÍN;SAN ANTONIO;96.3;454.0;386.0;11.5;34.6;34.6;19.3;38.7;33.7;19.8;7.8;Q4
220913;SAN MARTÍN;SAN MARTÍN;SAUCE;92.0;447.0;439.0;7.1;43.2;37.9;11.9;10.5;32.4;45.3;11.9;Q3
220914;SAN MARTÍN;SAN MARTÍN;SHAPAJA;100.0;433.0;407.0;21.9;37.5;25.0;15.6;21.9;31.3;43.8;3.1;Q4
221001;SAN MARTÍN;TOCACHE;TOCACHE;95.6;461.0;447.0;10.1;37.8;28.5;23.6;13.0;27.9;40.4;18.7;Q3
221002;SAN MARTÍN;TOCACHE;NUEVO PROGRESO;96.9;429.0;419.0;17.5;43.7;26.6;12.2;22.6;37.8;28.0;11.5;Q3
221003;SAN MARTÍN;TOCACHE;POLVORA;98.1;464.0;461.0;11.0;29.3;35.7;24.0;15.3;24.2;37.2;23.2;Q2
221004;SAN MARTÍN;TOCACHE;SHUNTE;95.6;399.0;402.0;23.3;55.9;16.3;4.4;21.5;53.0;23.3;2.2;Q4
221005;SAN MARTÍN;TOCACHE;UCHIZA;95.9;468.0;472.0;8.9;34.6;31.1;25.4;13.3;25.2;32.9;28.6;Q2
230101;TACNA;TACNA;TACNA;99.3;549.0;544.0;1.3;10.5;27.3;60.9;1.5;8.0;34.3;56.2;Q1
230102;TACNA;TACNA;ALTO DE LA ALIANZA;98.9;515.0;522.0;2.3;17.2;35.3;45.1;1.7;15.0;35.8;47.5;Q1
230103;TACNA;TACNA;CALANA;96.2;496.0;472.0;7.7;15.4;40.0;36.9;15.4;15.8;35.8;33.1;Q2
230104;TACNA;TACNA;CIUDAD NUEVA;99.1;499.0;515.0;1.9;22.0;37.9;38.2;2.9;12.8;42.7;41.7;Q1
230105;TACNA;TACNA;INCLAN;100.0;529.0;557.0;4.0;16.0;30.0;50.0;0.0;14.0;18.0;68.0;Q1
230106;TACNA;TACNA;PACHIA;100.0;532.0;540.0;0.0;15.8;26.3;57.9;0.0;5.3;42.1;52.6;Q1
230108;TACNA;TACNA;POCOLLAY;99.3;530.0;532.0;3.4;12.4;36.0;48.2;2.8;14.5;28.1;54.6;Q1
230109;TACNA;TACNA;SAMA;96.0;520.0;537.0;0.0;16.6;28.9;54.6;0.0;12.6;41.7;45.7;Q1
230110;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;99.2;521.0;536.0;1.6;16.6;36.2;45.6;2.0;9.7;36.4;51.8;Q1
230111;TACNA;TACNA;LA YARADA LOS PALOS;100.0;465.0;483.0;5.0;39.0;35.0;21.0;3.0;24.0;46.0;27.0;Q1
230201;TACNA;CANDARAVE;CANDARAVE;100.0;531.0;510.0;0.0;8.3;37.5;54.2;0.0;8.3;50.0;41.7;Q1
230202;TACNA;CANDARAVE;CAIRANI;100.0;522.0;555.0;0.0;0.0;50.0;50.0;0.0;0.0;33.3;66.7;Q1
230205;TACNA;CANDARAVE;HUANUARA;100.0;593.0;633.0;0.0;0.0;37.5;62.5;0.0;0.0;37.5;62.5;Q1
230206;TACNA;CANDARAVE;QUILAHUANI;85.7;567.0;578.0;0.0;0.0;0.0;100.0;0.0;0.0;16.7;83.3;Q1
230301;TACNA;JORGE BASADRE;LOCUMBA;96.6;552.0;592.0;0.0;0.0;39.4;60.6;0.0;3.6;28.6;67.8;Q1
230302;TACNA;JORGE BASADRE;ILABAYA;100.0;528.0;515.0;1.4;17.1;25.7;55.8;2.8;11.4;45.8;40.0;Q1
230303;TACNA;JORGE BASADRE;ITE;100.0;525.0;545.0;1.9;15.1;34.0;49.1;3.8;11.3;34.0;50.9;Q1
230401;TACNA;TARATA;TARATA;94.2;535.0;548.0;4.0;16.5;26.7;52.7;0.0;10.2;34.8;55.0;Q1
230406;TACNA;TARATA;SUSAPAYA;100.0;457.0;519.0;20.0;20.0;20.0;40.0;0.0;20.0;20.0;60.0;Q1
230408;TACNA;TARATA;TICACO;100.0;515.0;440.0;0.0;0.0;33.3;66.7;0.0;50.0;50.0;0.0;Q3
240101;TUMBES;TUMBES;TUMBES;94.4;468.0;442.0;8.7;32.8;32.7;25.8;12.4;30.7;42.6;14.2;Q3
240102;TUMBES;TUMBES;CORRALES;98.1;458.0;433.0;11.6;32.7;33.6;22.1;13.7;32.1;44.8;9.4;Q3
240103;TUMBES;TUMBES;LA CRUZ;96.7;465.0;452.0;7.1;32.8;40.9;19.3;8.1;29.0;43.7;19.1;Q2
240104;TUMBES;TUMBES;PAMPAS DE HOSPITAL;97.6;456.0;446.0;3.6;42.9;38.9;14.7;10.3;37.7;33.7;18.2;Q3
240105;TUMBES;TUMBES;SAN JACINTO;85.6;463.0;458.0;7.1;33.5;40.0;19.4;5.2;23.7;54.1;17.0;Q2
240106;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;100.0;444.0;441.0;19.4;25.4;34.3;20.9;14.9;31.3;38.8;14.9;Q3
240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;95.5;447.0;421.0;11.6;36.1;35.2;17.0;17.1;39.1;33.9;10.0;Q3
240202;TUMBES;CONTRALMIRANTE VILLAR;CASITAS;100.0;450.0;429.0;11.8;29.4;47.1;11.8;29.4;11.8;47.1;11.8;Q3
240203;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;94.9;441.0;423.0;11.8;41.3;32.1;14.7;11.8;38.7;40.2;9.4;Q3
240301;TUMBES;ZARUMILLA;ZARUMILLA;96.1;465.0;453.0;9.6;30.0;37.7;22.7;11.3;23.3;50.0;15.4;Q2
240302;TUMBES;ZARUMILLA;AGUAS VERDES;94.6;459.0;435.0;8.3;32.9;37.1;21.7;11.5;32.1;46.7;9.7;Q3
240303;TUMBES;ZARUMILLA;MATAPALO;92.0;443.0;415.0;12.5;37.5;37.8;12.2;18.3;37.3;41.7;2.6;Q3
240304;TUMBES;ZARUMILLA;PAPAYAL;98.4;430.0;421.0;17.6;40.4;30.6;11.5;14.3;41.4;35.3;9.0;Q3
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;95.2;454.0;420.0;13.0;34.1;32.4;20.6;21.5;33.8;34.5;10.2;Q3
250102;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;90.8;427.0;387.0;25.7;34.4;23.1;16.7;43.4;28.3;19.8;8.6;Q4
250103;UCAYALI;CORONEL PORTILLO;IPARIA;89.3;355.0;329.0;51.7;44.2;4.1;0.0;75.4;18.2;5.1;1.4;Q4
250104;UCAYALI;CORONEL PORTILLO;MASISEA;78.6;;;;;;;;;;;
250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;93.7;419.0;381.0;21.8;41.7;26.5;10.0;36.8;37.5;23.2;2.5;Q4
250106;UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;92.7;377.0;359.0;47.7;29.6;19.5;3.1;45.9;33.7;18.3;2.1;Q4
250107;UCAYALI;CORONEL PORTILLO;MANANTAY;91.7;429.0;394.0;18.1;41.7;28.1;12.1;31.8;36.6;27.4;4.3;Q4
250201;UCAYALI;ATALAYA;RAYMONDI;92.3;404.0;376.0;31.2;38.5;20.4;9.8;41.9;33.3;21.1;3.7;Q4
250202;UCAYALI;ATALAYA;SEPAHUA;91.3;390.0;365.0;36.3;40.7;17.6;5.4;48.6;28.3;21.6;1.4;Q4
250203;UCAYALI;ATALAYA;TAHUANIA;85.1;377.0;344.0;43.0;40.3;11.9;4.8;66.2;20.1;12.7;1.0;Q4
250204;UCAYALI;ATALAYA;YURUA;69.6;;;;;;;;;;;
250301;UCAYALI;PADRE ABAD;PADRE ABAD;93.9;439.0;415.0;13.8;38.8;34.4;13.0;19.0;37.4;37.8;5.8;Q3
250302;UCAYALI;PADRE ABAD;IRAZOLA;87.6;432.0;408.0;16.2;39.1;34.7;10.0;26.0;36.6;29.9;7.5;Q4
