REGION,PROVINCIA,LECT_EN INICIO_2016,LECT_EN PROCESO_2016,LECT_PREVIO AL INICIO_2016,LECT_SATISFACTORIO_2016,MAT_EN INICIO_2016,MAT_EN PROCESO_2016,MAT_PREVIO AL INICIO_2016,MAT_SATISFACTORIO_2016,MEDIDA PROMEDIO COMPRENSION LECTORA_2016,MEDIDA PROMEDIO MATEMATICA_2016,LECT_EN INICIO_2018,LECT_EN PROCESO_2018,LECT_PREVIO AL INICIO_2018,LECT_SATISFACTORIO_2018,MAT_EN INICIO_2018,MAT_EN PROCESO_2018,MAT_PREVIO AL INICIO_2018,MAT_SATISFACTORIO_2018,MEDIDA PROMEDIO COMPRENSION LECTORA_2018,MEDIDA PROMEDIO MATEMATICA_2018,VAB_Administración_Pública_y_Defensa_2016,VAB_Administración_Pública_y_Defensa_2018,VAB_Electricidad_Gas_y_Agua_2016,VAB_Electricidad_Gas_y_Agua_2018,VAB_Telecom_y_Otros_Serv_de_Información_2016,VAB_Telecom_y_Otros_Serv_de_Información_2018,CUARTIL_2024
AYACUCHO,SUCRE,12.5,42.5,5.0,40.0,10.0,42.5,7.5,40.0,510.0,514.0,32.0,30.0,2.0,36.0,20.0,44.0,8.0,28.0,483.0,479.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q1
AYACUCHO,SUCRE,,,,,,,,,,,47.7,24.4,13.6,14.2,23.9,58.0,13.6,4.5,443.0,448.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q1
AYACUCHO,SUCRE,45.5,18.2,36.4,0.0,36.4,27.3,36.4,0.0,386.0,377.0,66.7,16.7,16.7,0.0,33.3,66.7,0.0,0.0,405.0,430.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,
AYACUCHO,SUCRE,,,,,,,,,,,27.8,22.2,0.0,50.0,16.7,61.1,0.0,22.2,501.0,490.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
AYACUCHO,VILCASHUAMÁN,,,,,,,,,,,60.0,20.0,20.0,0.0,20.0,20.0,40.0,20.0,403.0,408.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
AYACUCHO,VILCASHUAMÁN,33.3,11.1,33.3,22.2,33.3,33.3,22.2,11.1,423.0,418.0,30.8,23.1,7.7,38.5,46.2,46.2,0.0,7.7,470.0,452.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q1
AYACUCHO,VILCASHUAMÁN,41.3,41.3,11.9,5.6,21.4,59.5,11.9,7.1,433.0,444.0,32.7,39.5,3.6,24.2,12.9,43.5,0.0,43.5,462.0,500.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,
AYACUCHO,VILCASHUAMÁN,36.8,39.6,23.6,0.0,43.1,45.8,11.1,0.0,407.0,418.0,24.1,28.4,36.4,11.1,36.4,34.6,17.9,11.1,406.0,429.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q2
AYACUCHO,VILCASHUAMÁN,,,,,,,,,,,30.0,50.0,0.0,20.0,10.0,80.0,0.0,10.0,467.0,466.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,
AYACUCHO,VILCASHUAMÁN,12.5,25.0,62.5,0.0,50.0,12.5,37.5,0.0,369.0,365.0,57.5,10.0,32.5,0.0,30.0,12.5,57.5,0.0,383.0,362.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,
AYACUCHO,VILCASHUAMÁN,61.2,30.6,8.2,0.0,15.3,44.9,39.8,0.0,420.0,388.0,26.4,27.5,21.9,24.2,27.5,39.0,14.5,19.0,447.0,457.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
AYACUCHO,VILCASHUAMÁN,30.4,48.1,3.0,18.5,14.4,59.0,6.3,20.3,475.0,470.0,31.6,26.2,12.3,29.9,18.8,46.6,10.5,24.1,469.0,466.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
AYACUCHO,VÍCTOR FAJARDO,,,,,,,,,,,66.7,16.7,16.7,0.0,50.0,50.0,0.0,0.0,388.0,413.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
AYACUCHO,VÍCTOR FAJARDO,28.6,28.6,14.3,28.6,28.6,42.9,0.0,28.6,459.0,468.0,33.3,50.0,16.7,0.0,16.7,33.3,33.3,16.7,427.0,425.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q1
AYACUCHO,VÍCTOR FAJARDO,31.4,43.9,2.5,22.1,19.5,56.2,2.3,22.0,475.0,474.0,31.0,49.3,4.9,14.9,35.6,34.6,7.3,22.4,463.0,450.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q1
AYACUCHO,VÍCTOR FAJARDO,,,,,,,,,,,23.1,46.2,23.1,7.7,15.4,61.5,15.4,7.7,432.0,428.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q1
AYACUCHO,VÍCTOR FAJARDO,0.0,28.6,0.0,71.4,0.0,42.9,0.0,57.1,561.0,556.0,11.1,33.3,0.0,55.6,0.0,38.9,0.0,61.1,517.0,544.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
AYACUCHO,VÍCTOR FAJARDO,,,,,,,,,,,35.7,28.6,0.0,35.7,14.3,50.0,14.3,21.4,480.0,475.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
AYACUCHO,VÍCTOR FAJARDO,33.3,44.4,0.0,22.2,0.0,33.3,33.3,33.3,481.0,464.0,17.2,48.3,0.0,34.5,0.0,37.9,0.0,62.1,502.0,545.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q1
AYACUCHO,VÍCTOR FAJARDO,39.3,27.9,24.5,8.3,36.6,31.4,24.1,7.9,417.0,408.0,52.2,26.1,0.0,21.7,13.0,56.5,0.0,30.4,454.0,501.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q1
AYACUCHO,VÍCTOR FAJARDO,46.2,30.7,5.1,18.0,33.4,48.6,5.2,12.8,450.0,450.0,21.0,38.7,11.3,29.0,11.3,45.2,16.1,27.4,470.0,475.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
AYACUCHO,VÍCTOR FAJARDO,53.3,0.0,46.7,0.0,50.0,13.3,36.7,0.0,348.0,367.0,49.6,4.0,41.6,4.8,28.8,32.8,25.6,12.8,374.0,415.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,
AYACUCHO,VÍCTOR FAJARDO,35.7,7.1,57.1,0.0,7.7,7.7,84.6,0.0,352.0,323.0,40.9,4.5,50.0,4.5,13.6,13.6,72.7,0.0,366.0,337.0,442378.0,492931.0,35597.0,39679.0,174710.0,215619.0,Q3
CAJAMARCA,CAJABAMBA,38.6,21.4,24.8,15.2,24.9,34.3,24.6,16.2,422.0,430.0,32.9,22.1,34.5,10.4,29.8,31.4,27.2,11.5,403.0,414.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJABAMBA,31.6,28.9,11.8,27.6,22.7,43.1,12.4,21.8,466.0,462.0,24.5,29.0,9.2,37.4,19.2,36.7,6.5,37.6,490.0,495.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CAJABAMBA,30.8,33.4,26.0,9.9,25.0,38.1,28.7,8.2,418.0,410.0,30.8,25.4,26.1,17.7,26.9,33.5,22.3,17.4,429.0,432.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJABAMBA,39.4,22.2,29.1,9.3,38.0,29.4,24.9,7.7,411.0,408.0,44.2,12.7,37.9,5.2,39.4,29.8,25.2,5.6,383.0,403.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJAMARCA,37.9,34.3,11.0,16.8,27.5,39.4,9.8,23.2,453.0,463.0,36.4,33.5,18.6,11.4,28.6,42.9,12.9,15.5,432.0,444.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CAJAMARCA,22.4,36.6,4.0,37.0,19.9,47.3,3.8,29.0,499.0,485.0,22.0,32.8,5.7,39.5,15.5,45.7,4.1,34.7,497.0,496.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CAJAMARCA,45.2,16.2,26.1,12.5,31.3,28.7,26.4,13.6,409.0,415.0,39.2,16.5,39.0,5.2,44.1,26.3,19.9,9.7,385.0,410.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJAMARCA,36.8,20.6,37.5,5.1,30.0,30.1,35.3,4.6,389.0,397.0,43.0,18.2,34.8,4.0,47.8,28.7,18.8,4.8,390.0,405.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJAMARCA,44.9,23.0,26.5,5.7,36.6,29.5,23.0,10.9,404.0,419.0,39.3,24.0,26.7,10.0,37.7,34.7,14.9,12.7,413.0,429.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJAMARCA,40.2,26.0,21.5,12.2,24.9,33.8,28.9,12.5,421.0,414.0,31.0,23.7,29.9,15.4,26.0,39.0,21.4,13.6,419.0,429.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJAMARCA,29.4,38.7,16.0,16.0,18.7,53.4,14.6,13.3,443.0,446.0,30.4,28.3,18.4,22.9,23.9,44.6,9.8,21.8,452.0,465.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CAJAMARCA,35.6,37.7,8.1,18.6,22.3,48.5,8.6,20.6,458.0,461.0,34.5,31.7,15.0,18.9,26.3,45.8,9.2,18.6,448.0,457.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CAJAMARCA,28.9,32.3,20.3,18.5,18.6,40.3,18.0,23.2,439.0,455.0,37.1,27.4,22.0,13.4,28.6,43.2,19.2,8.9,425.0,425.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CAJAMARCA,32.8,26.3,16.4,24.6,26.2,37.7,19.7,16.4,454.0,435.0,38.3,23.3,10.0,28.4,23.3,36.7,11.6,28.4,462.0,475.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJAMARCA,42.1,25.3,24.4,8.2,29.1,36.9,18.6,15.4,414.0,435.0,34.8,17.5,35.3,12.4,24.1,30.1,29.2,16.6,399.0,420.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CAJAMARCA,36.4,17.4,36.9,9.2,35.7,21.4,28.3,14.6,401.0,412.0,35.5,11.6,41.4,11.6,27.1,27.6,37.5,7.7,391.0,400.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CELENDÍN,26.8,29.6,10.4,33.2,20.1,41.1,8.2,30.7,480.0,480.0,21.5,28.9,9.4,40.2,14.0,41.9,6.3,37.9,498.0,506.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q1
CAJAMARCA,CELENDÍN,31.9,15.0,50.2,2.9,27.8,29.2,38.6,4.3,365.0,391.0,28.3,26.5,27.5,17.7,19.8,36.6,20.6,22.9,423.0,449.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CELENDÍN,33.4,24.8,35.2,6.5,24.2,37.9,23.5,14.4,400.0,426.0,32.9,22.4,37.7,7.0,29.2,35.9,29.5,5.4,390.0,400.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CELENDÍN,42.7,23.2,27.0,7.2,28.7,40.1,20.2,11.0,410.0,424.0,35.7,20.0,37.5,6.9,33.8,29.4,28.8,8.1,389.0,405.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CELENDÍN,42.9,28.6,14.3,14.3,14.3,85.7,0.0,0.0,439.0,472.0,,,,,,,,,,,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,
CAJAMARCA,CELENDÍN,32.8,32.6,0.0,34.6,17.6,18.2,0.0,64.2,492.0,531.0,29.1,29.4,2.3,39.1,11.6,46.1,0.0,42.3,489.0,516.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CELENDÍN,36.7,31.0,20.6,11.6,32.9,41.0,13.7,12.3,425.0,438.0,34.8,24.5,31.1,9.6,29.2,40.9,18.3,11.6,411.0,428.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CELENDÍN,45.8,17.7,33.3,3.1,34.0,38.5,17.1,10.4,392.0,427.0,37.0,19.2,37.0,6.8,32.9,41.1,20.5,5.5,396.0,411.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CELENDÍN,35.7,15.3,47.2,1.8,35.0,20.9,41.3,2.7,369.0,374.0,25.3,30.7,30.9,13.0,21.7,40.0,20.7,17.6,415.0,441.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CELENDÍN,26.4,37.4,25.2,11.0,24.7,26.3,25.2,23.8,429.0,441.0,37.9,27.3,18.7,16.1,29.6,42.8,8.4,19.2,435.0,457.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CELENDÍN,36.1,21.9,24.5,17.5,29.7,33.0,22.0,15.3,429.0,427.0,33.8,32.0,14.4,19.8,26.9,44.8,11.5,16.8,452.0,453.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CELENDÍN,44.4,22.2,33.3,0.0,33.3,11.1,55.6,0.0,386.0,362.0,55.6,22.2,22.2,0.0,33.3,22.2,44.4,0.0,399.0,376.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q1
CAJAMARCA,CHOTA,29.2,45.5,10.4,14.9,22.0,35.5,12.3,30.1,448.0,472.0,42.6,26.9,22.0,8.5,37.2,37.3,11.2,14.2,419.0,443.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CHOTA,48.4,30.6,14.5,6.5,35.5,48.4,11.3,4.8,417.0,432.0,28.2,24.0,28.7,19.1,21.4,38.0,21.6,19.0,429.0,438.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q1
CAJAMARCA,CHOTA,37.1,31.4,7.2,24.4,22.2,26.0,6.7,45.2,462.0,497.0,27.8,31.6,13.7,26.9,22.9,39.7,4.0,33.4,460.0,482.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CHOTA,29.7,27.6,12.2,30.5,12.2,45.0,11.2,31.6,465.0,475.0,28.4,37.6,14.0,20.0,14.3,57.3,1.7,26.7,456.0,499.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CHOTA,33.6,42.9,16.4,7.1,23.7,56.0,8.2,12.1,434.0,454.0,21.5,33.3,19.7,25.5,13.9,41.4,19.4,25.3,443.0,446.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CHOTA,11.7,52.3,0.0,36.0,6.3,36.0,3.1,54.5,516.0,537.0,34.7,21.7,8.7,34.9,21.7,47.8,4.3,26.2,464.0,475.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CHOTA,20.5,43.4,7.8,28.3,13.2,41.4,4.9,40.4,483.0,506.0,30.4,31.7,10.0,27.9,20.0,44.7,6.1,29.1,466.0,483.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CHOTA,31.9,41.1,9.1,17.8,27.3,33.1,4.5,35.1,458.0,485.0,37.6,22.9,10.7,28.8,23.6,41.0,9.8,25.7,459.0,474.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q1
CAJAMARCA,CHOTA,36.8,36.0,18.4,8.8,29.7,39.9,9.6,20.8,430.0,460.0,36.9,36.9,11.5,14.6,16.9,50.8,12.3,20.0,449.0,465.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CHOTA,24.1,38.7,12.0,25.3,10.9,39.5,13.8,35.9,465.0,481.0,31.5,24.0,21.9,22.5,21.6,37.9,18.7,21.7,438.0,447.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CHOTA,32.3,40.8,5.6,21.3,23.5,38.2,3.6,34.7,468.0,491.0,30.4,38.1,12.5,18.9,12.9,48.3,8.2,30.6,454.0,484.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CHOTA,16.8,31.0,10.9,41.3,23.5,33.4,5.7,37.4,507.0,509.0,24.2,40.0,6.4,29.4,19.2,49.4,3.7,27.7,488.0,486.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CHOTA,34.5,20.7,44.8,0.0,24.1,10.3,51.7,13.8,372.0,372.0,25.0,21.9,46.9,6.2,28.1,21.9,31.3,18.7,379.0,414.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CHOTA,31.5,35.3,6.0,27.2,17.0,46.1,4.8,32.1,470.0,490.0,32.2,37.8,11.9,18.2,22.8,43.0,3.5,30.7,453.0,485.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CHOTA,53.3,13.3,33.3,0.0,40.0,26.7,33.3,0.0,387.0,391.0,67.3,25.0,7.7,0.0,67.3,32.7,0.0,0.0,407.0,420.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,
CAJAMARCA,CHOTA,34.8,25.6,24.1,15.5,26.9,34.9,22.6,15.5,426.0,430.0,41.1,33.0,17.3,8.6,33.6,40.5,10.3,15.6,428.0,445.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CHOTA,100.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,401.0,411.0,,,,,,,,,,,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CHOTA,41.1,29.6,12.4,16.9,25.4,45.9,8.0,20.7,446.0,463.0,,,,,,,,,,,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CHOTA,42.9,0.0,57.1,0.0,42.9,42.9,14.3,0.0,338.0,403.0,28.6,28.6,28.6,14.3,57.1,14.3,28.6,0.0,417.0,382.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,
CAJAMARCA,CONTUMAZÁ,29.3,41.2,1.9,27.7,17.7,44.9,2.0,35.5,480.0,489.0,16.7,47.9,10.4,25.0,10.4,58.3,2.1,29.2,479.0,495.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CONTUMAZÁ,21.2,33.0,21.9,23.9,19.2,40.7,15.3,24.8,451.0,460.0,16.4,41.4,12.4,29.8,15.3,47.2,7.7,29.8,472.0,490.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CONTUMAZÁ,25.0,75.0,0.0,0.0,62.5,37.5,0.0,0.0,473.0,409.0,60.0,0.0,40.0,0.0,40.0,40.0,20.0,0.0,373.0,421.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CONTUMAZÁ,31.9,31.9,19.2,17.0,36.2,31.9,0.0,31.9,441.0,475.0,45.2,16.1,29.0,9.7,38.7,48.4,9.7,3.2,395.0,433.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CONTUMAZÁ,22.4,37.6,8.9,31.0,18.7,43.7,4.1,33.5,488.0,495.0,44.5,28.7,11.9,15.0,28.2,48.4,11.7,11.7,441.0,440.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CONTUMAZÁ,53.8,7.7,7.7,30.8,7.7,61.5,0.0,30.8,461.0,504.0,,,,,,,,,,,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,
CAJAMARCA,CONTUMAZÁ,,,,,,,,,,,,,,,,,,,,,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,
CAJAMARCA,CONTUMAZÁ,13.9,60.3,5.6,20.2,11.6,49.9,0.0,38.5,485.0,522.0,21.9,46.3,7.3,24.4,7.3,68.2,10.0,14.5,476.0,457.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CONTUMAZÁ,10.6,26.4,0.0,63.0,5.4,17.1,1.0,76.5,536.0,607.0,37.4,30.3,2.9,29.4,15.7,57.9,2.9,23.4,472.0,483.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CUTERVO,32.6,22.8,27.0,17.6,28.3,32.3,19.8,19.5,426.0,438.0,42.1,21.1,21.4,15.4,32.3,45.6,10.3,11.8,425.0,439.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CUTERVO,23.1,39.3,24.7,12.9,14.0,43.0,26.9,16.1,425.0,432.0,27.3,21.2,15.2,36.4,21.2,42.4,6.1,30.3,476.0,496.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CUTERVO,37.3,15.7,31.4,15.7,51.0,15.7,13.7,19.6,407.0,438.0,15.2,41.3,13.0,30.4,21.7,34.8,6.5,37.0,479.0,491.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CUTERVO,27.0,30.6,11.3,31.1,19.6,38.0,9.3,33.2,475.0,484.0,30.1,34.9,11.4,23.6,20.9,46.1,7.6,25.4,461.0,474.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CUTERVO,28.7,22.3,15.6,33.4,17.0,37.2,18.7,27.1,461.0,462.0,40.0,34.9,9.1,16.1,35.1,33.6,6.5,24.7,450.0,455.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CUTERVO,50.0,25.7,18.9,5.4,36.3,35.7,16.1,12.0,415.0,430.0,12.2,25.1,6.6,56.1,9.1,35.0,7.7,48.2,516.0,511.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CUTERVO,32.4,24.3,26.5,16.8,23.9,35.1,21.3,19.7,423.0,443.0,32.2,22.9,29.5,15.4,27.4,34.7,21.9,16.1,414.0,427.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CUTERVO,41.8,37.4,5.7,15.1,25.9,50.9,5.9,17.3,451.0,461.0,40.1,21.1,12.6,26.2,14.7,35.5,16.0,33.8,468.0,479.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CUTERVO,25.9,33.3,17.2,23.6,17.0,50.3,10.6,22.0,452.0,463.0,43.2,18.2,13.6,25.0,18.2,47.7,9.1,25.0,448.0,477.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CUTERVO,34.5,36.2,13.8,15.5,12.1,36.2,13.8,37.9,449.0,477.0,32.0,30.0,8.0,30.0,16.1,36.0,10.0,37.9,470.0,488.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,CUTERVO,56.0,21.0,23.0,0.0,34.9,21.1,41.8,2.2,396.0,383.0,26.7,44.0,20.2,9.0,32.4,47.1,17.5,3.0,440.0,421.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,CUTERVO,25.6,29.3,19.9,25.2,29.2,27.5,13.7,29.7,445.0,464.0,31.8,30.7,19.8,17.7,19.2,46.7,9.8,24.3,437.0,468.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CUTERVO,38.6,28.6,12.8,20.1,21.3,41.6,10.5,26.6,449.0,471.0,30.9,27.6,14.0,27.5,21.0,38.3,6.4,34.3,459.0,493.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CUTERVO,32.7,34.0,15.1,18.3,20.9,42.4,10.0,26.7,444.0,468.0,24.1,19.3,16.6,40.1,16.9,36.3,10.7,36.1,465.0,478.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,CUTERVO,34.4,34.4,25.0,6.2,53.1,12.5,28.1,6.2,409.0,383.0,,,,,,,,,,,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,HUALGAYOC,27.0,36.1,10.7,26.2,19.4,39.8,8.0,32.8,473.0,488.0,25.5,29.0,13.1,32.5,18.9,35.1,7.3,38.7,473.0,493.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,HUALGAYOC,20.7,24.5,11.3,43.5,18.8,33.9,9.4,37.8,506.0,513.0,19.1,45.9,11.8,23.1,19.5,44.2,6.4,29.9,472.0,484.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,HUALGAYOC,41.2,26.3,16.0,16.6,24.0,42.8,12.3,20.8,440.0,458.0,38.3,35.9,9.3,16.4,22.7,39.6,6.3,31.4,449.0,481.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,JAÉN,41.2,25.0,18.4,15.4,26.7,28.4,24.1,20.8,432.0,439.0,25.9,34.8,12.1,27.2,28.9,42.4,9.5,19.3,466.0,455.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,JAÉN,35.7,40.7,6.9,16.7,19.6,51.5,8.1,20.8,457.0,467.0,41.5,26.8,11.8,20.0,28.2,50.0,11.0,10.8,447.0,446.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,JAÉN,25.3,24.6,12.9,37.3,22.0,35.1,11.4,31.5,477.0,483.0,36.9,27.7,18.6,16.8,25.2,44.3,18.6,11.9,439.0,435.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
CAJAMARCA,JAÉN,41.7,27.6,23.7,7.0,32.5,39.3,18.3,10.0,415.0,422.0,34.6,21.2,16.7,27.6,21.8,39.1,17.3,21.8,449.0,446.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,JAÉN,21.7,32.0,7.1,39.2,16.2,39.9,8.2,35.7,497.0,493.0,19.4,32.3,7.6,40.7,17.3,42.0,7.2,33.5,500.0,492.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q2
CAJAMARCA,JAÉN,44.6,39.1,8.5,7.8,36.2,39.5,13.3,10.9,439.0,445.0,32.4,41.2,13.0,13.4,26.3,51.8,10.2,11.7,439.0,441.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,JAÉN,33.0,29.7,23.6,13.6,31.2,36.2,21.5,11.1,430.0,421.0,34.6,21.2,28.9,15.3,25.2,38.2,26.6,9.9,418.0,416.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q4
CAJAMARCA,JAÉN,33.5,22.1,24.4,19.9,24.4,33.3,25.6,16.7,429.0,435.0,45.7,25.5,19.1,9.7,25.1,45.6,22.7,6.7,422.0,418.0,876369.0,973558.0,145362.0,175882.0,339939.0,392996.0,Q3
