"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2018 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
221001,SAN MARTÍN,TOCACHE,TOCACHE,"100,0","98,3",470,453
221002,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,"100,0","95,0",430,412
221003,SAN MARTÍN,TOCACHE,POLVORA,"100,0","97,9",452,448
221004,SAN MARTÍN,TOCACHE,SHUNTE,"100,0","98,0",394,397
221005,SAN MARTÍN,TOCACHE,UCHIZA,"100,0","96,1",461,460
230101,TACNA,TACNA,TACNA,"100,0","99,5",548,557
230102,TACNA,TACNA,ALTO DE LA ALIANZA,"100,0","98,8",514,534
230103,TACNA,TACNA,CALANA,"100,0","95,2",435,443
230104,TACNA,TACNA,CIUDAD NUEVA,"100,0","99,2",511,539
230105,TACNA,TACNA,INCLAN,"100,0","100,0",494,522
230106,TACNA,TACNA,PACHIA,"100,0","100,0",577,605
230107,TACNA,TACNA,PALCA,"100,0","100,0",477,428
230108,TACNA,TACNA,POCOLLAY,"100,0","99,5",524,520
230109,TACNA,TACNA,SAMA,"100,0","100,0",531,535
230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,"100,0","99,2",540,558
230111,TACNA,TACNA,LA YARADA LOS PALOS,"100,0","99,2",488,506
230201,TACNA,CANDARAVE,CANDARAVE,"100,0","100,0",542,560
230202,TACNA,CANDARAVE,CAIRANI,"100,0","100,0",588,640
230203,TACNA,CANDARAVE,CAMILACA,"100,0","100,0",564,586
230205,TACNA,CANDARAVE,HUANUARA,"100,0","100,0",610,676
230206,TACNA,CANDARAVE,QUILAHUANI,"100,0","100,0",532,564
230301,TACNA,JORGE BASADRE,LOCUMBA,"100,0","100,0",525,539
230302,TACNA,JORGE BASADRE,ILABAYA,"100,0","98,7",563,545
230303,TACNA,JORGE BASADRE,ITE,"100,0","100,0",557,572
230401,TACNA,TARATA,TARATA,"100,0","97,9",489,521
230408,TACNA,TARATA,TICACO,"100,0","90,0",481,501
240101,TUMBES,TUMBES,TUMBES,"100,0","97,0",459,449
240102,TUMBES,TUMBES,CORRALES,"100,0","97,8",447,434
240103,TUMBES,TUMBES,LA CRUZ,"100,0","99,0",449,449
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,"100,0","100,0",435,431
240105,TUMBES,TUMBES,SAN JACINTO,"100,0","99,3",483,480
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,"100,0","100,0",451,453
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,"100,0","98,4",460,453
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,"100,0","95,8",430,435
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,"100,0","97,7",454,454
240301,TUMBES,ZARUMILLA,ZARUMILLA,"100,0","96,1",448,447
240302,TUMBES,ZARUMILLA,AGUAS VERDES,"100,0","94,7",432,437
240303,TUMBES,ZARUMILLA,MATAPALO,"100,0","98,9",446,464
240304,TUMBES,ZARUMILLA,PAPAYAL,"100,0","98,5",438,449
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,"100,0","96,7",461,443
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,"100,0","94,0",422,401
250103,UCAYALI,CORONEL PORTILLO,IPARIA,"91,7","84,7",357,350
250104,UCAYALI,CORONEL PORTILLO,MASISEA,"100,0","83,1",346,343
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,"100,0","94,1",424,397
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,"100,0","92,6",398,369
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,"100,0","95,0",435,418
250201,UCAYALI,ATALAYA,RAYMONDI,"96,2","86,4",372,357
250202,UCAYALI,ATALAYA,SEPAHUA,"100,0","88,0",366,347
250203,UCAYALI,ATALAYA,TAHUANIA,"100,0","82,8",318,311
250204,UCAYALI,ATALAYA,YURUA,"100,0","79,2",-,-
250301,UCAYALI,PADRE ABAD,PADRE ABAD,"100,0","95,4",421,414
250302,UCAYALI,PADRE ABAD,IRAZOLA,"100,0","93,0",422,416
250303,UCAYALI,PADRE ABAD,CURIMANA,"100,0","90,7",420,409
250304,UCAYALI,PADRE ABAD,NESHUYA,"100,0","96,2",430,417
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,"100,0","97,4",406,403
250401,UCAYALI,PURÚS,PURUS,"100,0","86,0",424,385
,,,,,,,
Fuente: Minedu - UMC. Evaluación Censal de Estudiantes (ECE) 2018. Cuarto Grado de primaria.,,,,,,,
